OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,ActivityLocation/SourceMapScaleNumeric,ActivityLocation/HorizontalAccuracyMeasure/MeasureValue,ActivityLocation/HorizontalAccuracyMeasure/MeasureUnitCode,ActivityLocation/HorizontalCollectionMethodName,ActivityLocation/HorizontalCoordinateReferenceSystemDatumName,AssemblageSampledName,CollectionDuration/MeasureValue,CollectionDuration/MeasureUnitCode,SamplingComponentName,SamplingComponentPlaceInSeriesNumeric,ReachLengthMeasure/MeasureValue,ReachLengthMeasure/MeasureUnitCode,ReachWidthMeasure/MeasureValue,ReachWidthMeasure/MeasureUnitCode,PassCount,NetTypeName,NetSurfaceAreaMeasure/MeasureValue,NetSurfaceAreaMeasure/MeasureUnitCode,NetMeshSizeMeasure/MeasureValue,NetMeshSizeMeasure/MeasureUnitCode,BoatSpeedMeasure/MeasureValue,BoatSpeedMeasure/MeasureUnitCode,CurrentSpeedMeasure/MeasureValue,CurrentSpeedMeasure/MeasureUnitCode,ToxicityTestType,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodQualifierTypeName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,SampleCollectionMethod/SampleCollectionEquipmentCommentText,SamplePreparationMethod/MethodIdentifier,SamplePreparationMethod/MethodIdentifierContext,SamplePreparationMethod/MethodName,SamplePreparationMethod/MethodQualifierTypeName,SamplePreparationMethod/MethodDescriptionText,SampleContainerTypeName,SampleContainerColorName,ChemicalPreservativeUsedName,ThermalPreservativeUsedName,SampleTransportStorageDescription,DataLoggerLine,ResultDetectionConditionText,MethodSpecificationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,DataQuality/BiasValue,ConfidenceIntervalValue,UpperConfidenceLimitValue,LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,ResultSamplingPointName,BiologicalIntentName,BiologicalIndividualIdentifier,SubjectTaxonomicName,UnidentifiedSpeciesIdentifier,SampleTissueAnatomyName,GroupSummaryCountWeight/MeasureValue,GroupSummaryCountWeight/MeasureUnitCode,CellFormName,CellShapeName,HabitName,VoltismName,TaxonomicPollutionTolerance,TaxonomicPollutionToleranceScaleText,TrophicLevelName,FunctionalFeedingGroupName,TaxonomicDetailsCitation/ResourceTitleName,TaxonomicDetailsCitation/ResourceCreatorName,TaxonomicDetailsCitation/ResourceSubjectText,TaxonomicDetailsCitation/ResourcePublisherName,TaxonomicDetailsCitation/ResourceDate,TaxonomicDetailsCitation/ResourceIdentifier,FrequencyClassDescriptorCode,FrequencyClassDescriptorUnitCode,LowerClassBoundValue,UpperClassBoundValue,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodQualifierTypeName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,AnalysisStartTime/Time,AnalysisStartTime/TimeZoneCode,AnalysisEndDate,AnalysisEndTime/Time,AnalysisEndTime/TimeZoneCode,ResultLaboratoryCommentCode,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LaboratoryAccreditationIndicator,LaboratoryAccreditationAuthorityName,TaxonomistAccreditationIndicator,TaxonomistAccreditationAuthorityName,LabSamplePreparationMethod/MethodIdentifier,LabSamplePreparationMethod/MethodIdentifierContext,LabSamplePreparationMethod/MethodName,LabSamplePreparationMethod/MethodQualifierTypeName,LabSamplePreparationMethod/MethodDescriptionText,PreparationStartDate,PreparationStartTime/Time,PreparationStartTime/TimeZoneCode,PreparationEndDate,PreparationEndTime/Time,PreparationEndTime/TimeZoneCode,SubstitutionDilutionFactorNumeric,ProviderName
USGS-MI,USGS Michigan Water Science Center,nwismi.01.97500972,Sample-Routine,Water,Surface Water,1974-11-12,11:00:00,EST,,,,,,,,,,,,,,USGS-04165500,,,Not determined,Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Fecal coliforms,,550,cfu/100ml,,Historical,,Actual,,,,,,,,,,,31616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,nwismi.01.97600801,Sample-Routine,Water,Surface Water,1976-04-16,09:30:00,EST,,,,,,,,,,,,,,USGS-04165500,,,Not determined,Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Fecal coliforms,,1000,cfu/100ml,,Historical,,Estimated,,,,,,,,,,,31616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,counts outside acceptable range.,,,,,,,,,,,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,nwismi.01.97600811,Sample-Routine,Water,Surface Water,1976-09-23,09:00:00,EST,,,,,,,,,,,,,,USGS-04165500,,,Not determined,Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Fecal coliforms,,400,cfu/100ml,,Historical,,Actual,,,,,,,,,,,31616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,nwismi.01.97700522,Sample-Routine,Water,Surface Water,1976-12-16,10:30:00,EST,,,,,,,,,,,,,,USGS-04165500,,,Not determined,Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Fecal coliforms,,470,cfu/100ml,,Historical,,Actual,,,,,,,,,,,31625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,nwismi.01.97700532,Sample-Routine,Water,Surface Water,1977-06-02,11:30:00,EST,,,,,,,,,,,,,,USGS-04165500,,,Not determined,Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Fecal coliforms,,3900,cfu/100ml,,Historical,,Actual,,,,,,,,,,,31625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,nwismi.01.97700538,Sample-Routine,Water,Surface Water,1977-09-20,09:00:00,EST,,,,,,,,,,,,,,USGS-04165500,,,Not determined,Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Fecal coliforms,,4900,cfu/100ml,,Historical,,Actual,,,,,,,,,,,31625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,nwismi.01.97700534,Sample-Routine,Water,Surface Water,1977-07-20,11:00:00,EST,,,,,,,,,,,,,,USGS-04165500,,,Not determined,Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Fecal coliforms,,1100,cfu/100ml,,Historical,,Estimated,,,,,,,,,,,31625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,counts outside acceptable range.,,,,,,,,,,,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,nwismi.01.97800377,Sample-Routine,Water,Surface Water,1978-02-15,11:45:00,EST,,,,,,,,,,,,,,USGS-04165500,,,Not determined,Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Fecal coliforms,,140,cfu/100ml,,Historical,,Actual,,,,,,,,,,,31625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,nwismi.01.97900458,Sample-Routine,Water,Surface Water,1978-12-06,11:30:00,EST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-04165500,,,Not determined,Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Fecal coliforms,,1200,cfu/100ml,,Historical,,Actual,,,,,,,,,,,31625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,nwismi.01.97900455,Sample-Routine,Water,Surface Water,1978-10-18,10:00:00,EST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-04165500,,,Not determined,Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Fecal coliforms,,47000,cfu/100ml,,Historical,,Actual,,,,,,,,,,,31625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,nwismi.01.97900471,Sample-Routine,Water,Surface Water,1979-08-15,11:00:00,EST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-04165500,,,Not determined,Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Fecal coliforms,,9000,cfu/100ml,,Historical,,Estimated,,,,,,,,,,,31625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,nwismi.01.97900459,Sample-Routine,Water,Surface Water,1979-01-03,12:00:00,EST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-04165500,,,Not determined,Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Fecal coliforms,,11000,cfu/100ml,,Historical,,Estimated,,,,,,,,,,,31625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,counts outside acceptable range.,,,,,,,,,,,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,nwismi.01.98000687,Sample-Routine,Water,Surface Water,1980-01-23,10:00:00,EST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-04165500,,,Not determined,Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Fecal coliforms,,310,cfu/100ml,,Historical,,Actual,,,,,,,,,,,31625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,nwismi.01.98000688,Sample-Routine,Water,Surface Water,1980-02-27,10:45:00,EST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-04165500,,,Not determined,Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Fecal coliforms,,490,cfu/100ml,,Historical,,Actual,,,,,,,,,,,31625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,nwismi.01.98300122,Sample-Routine,Water,Surface Water,1983-05-19,08:30:00,EST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-04165500,,,"Stable, normal stage",Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Fecal coliforms,,93,cfu/100ml,,Historical,,Estimated,,,,,,,,,,,31625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,counts outside acceptable range.,,,,,,,,,,,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,nwismi.01.98000691,Sample-Routine,Water,Surface Water,1980-04-22,10:30:00,EST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-04165500,,,Not determined,Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Fecal coliforms,,120,cfu/100ml,,Historical,,Estimated,,,,,,,,,,,31625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,counts outside acceptable range.,,,,,,,,,,,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,nwismi.01.98500401,Sample-Routine,Water,Surface Water,1985-03-20,10:00:00,EST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-04165500,,,Not determined,Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Fecal coliforms,,1500,cfu/100ml,,Historical,,Estimated,,,,,,,,,,,31625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,counts outside acceptable range.,,,,,,,,,,,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,nwismi.01.98400183,Sample-Routine,Water,Surface Water,1984-09-20,12:00:00,EST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-04165500,,,Not determined,Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Fecal coliforms,,1400,cfu/100ml,,Historical,,Estimated,,,,,,,,,,,31625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,counts outside acceptable range.,,,,,,,,,,,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,nwismi.01.98500410,Sample-Routine,Water,Surface Water,1985-06-19,09:00:00,EST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-04165500,,,"Stable, normal stage",Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Fecal coliforms,,760,cfu/100ml,,Historical,,Estimated,,,,,,,,,,,31625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,counts outside acceptable range.,,,,,,,,,,,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,nwismi.01.98300120,Sample-Routine,Water,Surface Water,1982-11-10,12:00:00,EST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-04165500,,,"Stable, normal stage",Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Fecal coliforms,,300,cfu/100ml,,Historical,,Estimated,,,,,,,,,,,31625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,nwismi.01.98700254,Sample-Routine,Water,Surface Water,1987-06-24,10:00:00,EST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-04165500,,,Rising stage,Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Fecal coliforms,,1300,cfu/100ml,,Historical,,Estimated,,,,,,,,,,,31625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,counts outside acceptable range.,,,,,,,,,,,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,nwismi.01.98700032,Sample-Routine,Water,Surface Water,1986-12-10,11:30:00,EST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-04165500,,,"Stable, normal stage",Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Fecal coliforms,,700,cfu/100ml,,Historical,,Estimated,,,,,,,,,,,31625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,counts outside acceptable range.,,,,,,,,,,,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,nwismi.01.98800067,Sample-Routine,Water,Surface Water,1987-12-09,10:30:00,EST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-04165500,,,Rising stage,Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Fecal coliforms,,3300,cfu/100ml,,Historical,,Estimated,,,,,,,,,,,31625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,nwismi.01.98300121,Sample-Routine,Water,Surface Water,1983-03-10,12:20:00,EST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-04165500,,,"Stable, normal stage",Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Fecal coliforms,,710,cfu/100ml,,Historical,,Estimated,,,,,,,,,,,31625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,counts outside acceptable range.,,,,,,,,,,,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,nwismi.01.98200509,Sample-Routine,Water,Surface Water,1982-05-20,12:30:00,EST,,,,,,,,,,,,,"USGS-Atlanta Central Laboratory, GA",USGS-04165500,,,Not determined,Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Fecal coliforms,,620,cfu/100ml,,Historical,,Estimated,,,,,,,,,,,31625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,counts outside acceptable range.,,,,,,,,,,,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,nwismi.01.98200505,Sample-Routine,Water,Surface Water,1981-11-19,12:30:00,EST,,,,,,,,,,,,,"USGS-Atlanta Central Laboratory, GA",USGS-04165500,,,Not determined,Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Fecal coliforms,,820,cfu/100ml,,Historical,,Actual,,,,,,,,,,,31625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,nwismi.01.98100730,Sample-Routine,Water,Surface Water,1981-04-22,12:00:00,EST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-04165500,,,Not determined,Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Fecal coliforms,,200,cfu/100ml,,Historical,,Actual,,,,,,,,,,,31625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,nwismi.01.98100732,Sample-Routine,Water,Surface Water,1981-05-21,09:45:00,EST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-04165500,,,Not determined,Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Fecal coliforms,,570,cfu/100ml,,Historical,,Actual,,,,,,,,,,,31625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,nwismi.01.98100724,Sample-Routine,Water,Surface Water,1980-11-19,10:15:00,EST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-04165500,,,Not determined,Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Fecal coliforms,,910,cfu/100ml,,Historical,,Estimated,,,,,,,,,,,31625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,counts outside acceptable range.,,,,,,,,,,,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,nwismi.01.98100722,Sample-Routine,Water,Surface Water,1980-10-09,09:30:00,EST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-04165500,,,Not determined,Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Fecal coliforms,,1100,cfu/100ml,,Historical,,Estimated,,,,,,,,,,,31625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,counts outside acceptable range.,,,,,,,,,,,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,nwismi.01.98000690,Sample-Routine,Water,Surface Water,1980-03-26,11:00:00,EST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-04165500,,,Not determined,Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Fecal coliforms,,1500,cfu/100ml,,Historical,,Estimated,,,,,,,,,,,31625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,counts outside acceptable range.,,,,,,,,,,,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,nwismi.01.98000686,Sample-Routine,Water,Surface Water,1979-12-19,12:00:00,EST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-04165500,,,Not determined,Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Fecal coliforms,,3500,cfu/100ml,,Historical,,Actual,,,,,,,,,,,31625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,nwismi.01.97800390,Sample-Routine,Water,Surface Water,1978-09-19,11:30:00,EST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-04165500,,,Not determined,Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Fecal coliforms,,17000,cfu/100ml,,Historical,,Estimated,,,,,,,,,,,31625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,counts outside acceptable range.,,,,,,,,,,,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,nwismi.01.97800386,Sample-Routine,Water,Surface Water,1978-07-14,09:45:00,EST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-04165500,,,Not determined,Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Fecal coliforms,,940,cfu/100ml,,Historical,,Estimated,,,,,,,,,,,31625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,counts outside acceptable range.,,,,,,,,,,,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,nwismi.01.97800382,Sample-Routine,Water,Surface Water,1978-05-18,10:45:00,EST,,,,,,,,,,,,,,USGS-04165500,,,Not determined,Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Fecal coliforms,,420,cfu/100ml,,Historical,,Actual,,,,,,,,,,,31625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,nwismi.01.97800374,Sample-Routine,Water,Surface Water,1977-11-15,15:30:00,EST,,,,,,,,,,,,,,USGS-04165500,,,Not determined,Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Fecal coliforms,,690,cfu/100ml,,Historical,,Estimated,,,,,,,,,,,31625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,counts outside acceptable range.,,,,,,,,,,,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,nwismi.01.97800372,Sample-Routine,Water,Surface Water,1977-10-20,11:00:00,EST,,,,,,,,,,,,,,USGS-04165500,,,Not determined,Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Fecal coliforms,,630,cfu/100ml,,Historical,,Actual,,,,,,,,,,,31625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,nwismi.01.97700526,Sample-Routine,Water,Surface Water,1977-02-18,12:00:00,EST,,,,,,,,,,,,,,USGS-04165500,,,Not determined,Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Fecal coliforms,,150,cfu/100ml,,Historical,,Estimated,,,,,,,,,,,31625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,counts outside acceptable range.,,,,,,,,,,,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,nwismi.01.97700536,Sample-Routine,Water,Surface Water,1977-08-11,08:45:00,EST,,,,,,,,,,,,,,USGS-04165500,,,Not determined,Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Fecal coliforms,,3600,cfu/100ml,,Historical,,Actual,,,,,,,,,,,31625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NWIS
