OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,ActivityLocation/SourceMapScaleNumeric,ActivityLocation/HorizontalAccuracyMeasure/MeasureValue,ActivityLocation/HorizontalAccuracyMeasure/MeasureUnitCode,ActivityLocation/HorizontalCollectionMethodName,ActivityLocation/HorizontalCoordinateReferenceSystemDatumName,AssemblageSampledName,CollectionDuration/MeasureValue,CollectionDuration/MeasureUnitCode,SamplingComponentName,SamplingComponentPlaceInSeriesNumeric,ReachLengthMeasure/MeasureValue,ReachLengthMeasure/MeasureUnitCode,ReachWidthMeasure/MeasureValue,ReachWidthMeasure/MeasureUnitCode,PassCount,NetTypeName,NetSurfaceAreaMeasure/MeasureValue,NetSurfaceAreaMeasure/MeasureUnitCode,NetMeshSizeMeasure/MeasureValue,NetMeshSizeMeasure/MeasureUnitCode,BoatSpeedMeasure/MeasureValue,BoatSpeedMeasure/MeasureUnitCode,CurrentSpeedMeasure/MeasureValue,CurrentSpeedMeasure/MeasureUnitCode,ToxicityTestType,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodQualifierTypeName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,SampleCollectionMethod/SampleCollectionEquipmentCommentText,SamplePreparationMethod/MethodIdentifier,SamplePreparationMethod/MethodIdentifierContext,SamplePreparationMethod/MethodName,SamplePreparationMethod/MethodQualifierTypeName,SamplePreparationMethod/MethodDescriptionText,SampleContainerTypeName,SampleContainerColorName,ChemicalPreservativeUsedName,ThermalPreservativeUsedName,SampleTransportStorageDescription,DataLoggerLine,ResultDetectionConditionText,MethodSpecificationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,DataQuality/BiasValue,ConfidenceIntervalValue,UpperConfidenceLimitValue,LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,ResultSamplingPointName,BiologicalIntentName,BiologicalIndividualIdentifier,SubjectTaxonomicName,UnidentifiedSpeciesIdentifier,SampleTissueAnatomyName,GroupSummaryCountWeight/MeasureValue,GroupSummaryCountWeight/MeasureUnitCode,CellFormName,CellShapeName,HabitName,VoltismName,TaxonomicPollutionTolerance,TaxonomicPollutionToleranceScaleText,TrophicLevelName,FunctionalFeedingGroupName,TaxonomicDetailsCitation/ResourceTitleName,TaxonomicDetailsCitation/ResourceCreatorName,TaxonomicDetailsCitation/ResourceSubjectText,TaxonomicDetailsCitation/ResourcePublisherName,TaxonomicDetailsCitation/ResourceDate,TaxonomicDetailsCitation/ResourceIdentifier,FrequencyClassDescriptorCode,FrequencyClassDescriptorUnitCode,LowerClassBoundValue,UpperClassBoundValue,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodQualifierTypeName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,AnalysisStartTime/Time,AnalysisStartTime/TimeZoneCode,AnalysisEndDate,AnalysisEndTime/Time,AnalysisEndTime/TimeZoneCode,ResultLaboratoryCommentCode,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LaboratoryAccreditationIndicator,LaboratoryAccreditationAuthorityName,TaxonomistAccreditationIndicator,TaxonomistAccreditationAuthorityName,LabSamplePreparationMethod/MethodIdentifier,LabSamplePreparationMethod/MethodIdentifierContext,LabSamplePreparationMethod/MethodName,LabSamplePreparationMethod/MethodQualifierTypeName,LabSamplePreparationMethod/MethodDescriptionText,PreparationStartDate,PreparationStartTime/Time,PreparationStartTime/TimeZoneCode,PreparationEndDate,PreparationEndTime/Time,PreparationEndTime/TimeZoneCode,SubstitutionDilutionFactorNumeric,ProviderName
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-NB12012828TC1,Sample-Routine,Water,,2012-08-28,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-NB1,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,51,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-CHIP82012904TC6,Sample-Routine,Water,,2012-09-04,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-CHIP8,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,51,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-CHIP42012904TC1,Sample-Routine,Water,,2012-09-04,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-CHIP4,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,51,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-NB32012911TC3,Sample-Routine,Water,,2012-09-11,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-NB3,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,51,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-NB62012918TC2,Sample-Routine,Water,,2012-09-18,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-NB6,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,51,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-NB22012710TC1,Sample-Routine,Water,,2012-07-10,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-NB2,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,51,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-GL2012710TC2,Sample-Routine,Water,,2012-07-10,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-GL,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,51,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-CHIP42012717TC4,Sample-Routine,Water,,2012-07-17,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-CHIP4,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,51,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-NB62012710TC3,Sample-Routine,Water,,2012-07-10,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-NB6,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,51,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-GL2012703TC3,Sample-Routine,Water,,2012-07-03,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-GL,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,51,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-CHIP82012717TC4,Sample-Routine,Water,,2012-07-17,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-CHIP8,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,51,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-GL2012619TC4,Sample-Routine,Water,,2012-06-19,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-GL,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,49,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-GL2012612TC4,Sample-Routine,Water,,2012-06-12,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-GL,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,51,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-GL2012619TC5,Sample-Routine,Water,,2012-06-19,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-GL,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,50,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-CHIP42012814TC3,Sample-Routine,Water,,2012-08-14,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-CHIP4,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,51,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-CHIP82012821TC4,Sample-Routine,Water,,2012-08-21,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-CHIP8,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,51,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-NB42012807TC1,Sample-Routine,Water,,2012-08-07,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-NB4,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,51,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-GL2012814TC1,Sample-Routine,Water,,2012-08-14,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-GL,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,51,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-GL2012529TC1,Sample-Routine,Water,,2012-05-29,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-GL,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,51,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-GL2012604TC4,Sample-Routine,Water,,2012-06-04,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-GL,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,51,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-CHIP22012731TC1,Sample-Routine,Water,,2012-07-31,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-CHIP2,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,51,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-CHIP42012814TC2,Sample-Routine,Water,,2012-08-14,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-CHIP4,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,51,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-NB12012814TC1,Sample-Routine,Water,,2012-08-14,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-NB1,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,51,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-NB52012717TC3,Sample-Routine,Water,,2012-07-17,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-NB5,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,51,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-GL2012814TC4,Sample-Routine,Water,,2012-08-14,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-GL,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,51,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-NB32012807TC1,Sample-Routine,Water,,2012-08-07,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-NB3,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,51,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-NB42012717TC1,Sample-Routine,Water,,2012-07-17,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-NB4,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,51,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
